time,graphics,dynamic
1729550371.8753095,51,1000
1729550371.9943192,51,1000
1729550372.1213322,51,1000
1729550372.2113576,51,1000
1729550372.329382,51,1000
1729550372.4443974,51,1000
1729550372.5593953,51,1000
1729550372.6543682,51,1000
1729550372.7903786,50,1000
1729550372.8834233,50,1000
1729550372.999442,50,1000
1729550373.124452,50,1000
1729550373.253437,50,1000
1729550373.3804433,50,1000
1729550373.494471,50,1000
1729550373.6154633,50,1000
1729550373.7335002,48,1000
1729550373.8594918,48,1000
1729550373.979533,48,1000
1729550374.1105196,48,1000
1729550374.2355585,48,1000
1729550374.3655536,48,1000
1729550374.4795492,48,1000
1729550374.5935733,48,1000
1729550374.7195811,53,999
1729550374.8405921,53,999
1729550374.9736223,53,999
1729550375.0935972,53,999
1729550375.2226424,53,999
1729550375.3406222,53,999
1729550375.4566305,53,999
1729550375.5651207,53,999
1729550375.681461,53,999
1729550375.8164415,54,1000
1729550375.9434571,54,1000
1729550376.0824683,54,1000
1729550376.2714865,54,1000
1729550376.433511,54,1000
1729550376.5485084,54,1000
1729550376.670535,54,1000
1729550376.7885416,55,999
1729550376.9355285,55,999
1729550377.085577,55,999
1729550377.2435884,55,999
1729550377.3695664,55,999
1729550377.5265846,55,999
1729550377.675606,55,999
1729550377.8706083,52,999
1729550378.0026398,52,999
1729550378.138651,52,999
1729550378.2826514,52,999
1729550378.458671,52,999
1729550378.6086917,52,999
1729550378.7398028,53,1000
1729550378.8799605,53,1000
1729550378.9949703,53,1000
1729550379.080995,53,1000
1729550379.209001,53,1000
1729550379.3352506,53,1000
1729550379.4222677,53,1000
1729550379.5134175,53,1000
1729550379.6625,53,1000
1729550379.7755218,43,1000
1729550379.8875265,43,1000
1729550380.009549,43,1000
1729550380.1435568,43,1000
1729550380.2785597,43,1000
1729550380.39058,43,1000
1729550380.515568,43,1000
1729550380.6476147,43,1000
1729550380.7665973,46,999
1729550380.8856025,46,999
